288	492
289	493
290	494
291	495
292	496
293	496
294	497
295	497
296	497
297	498
298	499
299	500
300	500
301	501
302	501
303	501
304	502
305	502
306	502
307	501
308	502
309	502
310	501
311	501
312	501
313	502
314	500
315	501
316	502
317	501
318	501
319	500
320	500
321	500
322	500
323	501
324	501
325	502
326	501
327	501
328	502
329	502
330	502
331	502
332	503
333	503
334	503
335	503
336	504
337	504
338	505
339	505
340	506
341	506
342	505
343	505
344	506
345	507
346	507
347	507
348	507
349	507
350	508
351	508
352	508
353	508
354	508
355	508
356	508
357	507
358	507
359	507
360	507
361	506
362	506
363	506
364	506
365	507
366	507
367	508
368	507
369	507
370	507
371	508
372	508
373	507
374	507
375	507
376	507
377	507
378	507
379	507
380	507
381	507
382	508
383	508
384	508
385	509
386	509
387	510
388	510
389	510
390	509
391	509
392	510
393	510
394	509
395	509
396	509
397	508
398	508
399	508
400	508
401	508
402	507
403	507
404	507
405	507
406	507
407	508
408	508
409	507
410	507
411	507
412	507
413	507
414	507
415	507
416	508
417	508
418	508
419	509
420	508
421	508
422	508
423	509
424	509
425	510
426	510
427	511
428	511
429	512
430	511
431	510
432	511
433	512
434	511
435	511
436	511
437	511
438	511
439	511
440	510
441	509
442	510
443	510
444	510
445	510
446	510
447	510
448	510
449	510
450	510
451	510
452	510
453	510
454	510
455	511
456	511
457	511
458	511
459	511
460	511
461	511
462	511
463	511
464	512
465	512
466	513
467	514
468	514
469	514
470	514
471	515
472	515
473	515
474	515
475	515
476	516
477	516
478	517
479	516
480	517
481	517
482	518
483	518
484	519
485	520
486	520
487	520
488	520
489	521
490	523
491	523
492	525
493	525
494	525
495	525
496	525
497	524
498	524
499	523
500	523
501	523
502	523
503	523
504	524
505	524
506	525
507	525
508	526
509	527
510	527
511	527
512	528
513	529
514	530
515	531
516	532
517	532
518	533
519	533
520	533
521	532
522	531
523	531
524	531
525	530
526	529
527	528
528	527
529	526
530	525
531	523
532	523
533	523
534	522
535	522
536	521
537	522
538	522
539	521
540	521
541	521
542	520
543	519
544	518
545	518
546	517
547	516
548	515
549	514
550	513
551	512
552	512
553	511
554	510
555	509
556	508
557	507
558	505
559	504
560	503
561	503
562	501
563	500
564	500
565	500
566	500
567	500
568	499
569	499
570	499
571	498
572	498
573	499
574	499
575	499
576	500
577	500
578	501
579	501
580	501
581	502
582	501
583	501
584	501
585	501
586	501
587	502
588	502
589	502
590	502
591	502
592	502
593	503
594	503
595	504
596	504
597	504
598	505
599	505
600	505
601	505
602	505
603	505
604	505
605	505
606	505
607	506
608	506
609	505
610	506
611	506
612	507
613	507
614	507
615	506
616	505
617	505
618	505
619	506
620	506
621	506
622	507
623	507
624	507
625	508
626	508
627	508
628	508
629	508
630	508
631	509
632	509
633	509
634	509
635	510
636	509
637	509
638	508
639	507
640	506
641	505
642	505
643	504
644	504
645	505
646	507
647	511
648	514
649	518
650	522
651	527
652	532
653	537
654	543
655	550
656	557
657	566
658	577
659	588
660	601
661	612
662	624
663	635
664	644
665	654
666	662
667	671
668	677
669	682
670	684
671	683
672	683
673	679
674	674
675	664
676	653
677	638
678	623
679	608
680	593
681	577
682	562
683	548
684	534
685	519
686	506
687	493
688	479
689	466
690	455
691	444
692	436
693	431
694	428
695	426
696	426
697	428
698	430
699	432
700	435
701	438
702	441
703	444
704	448
705	452
706	456
707	462
708	466
709	470
710	473
711	476
712	479
713	481
714	484
715	485
716	487
717	489
718	490
719	492
720	493
721	494
722	495
723	496
724	496
725	497
726	498
727	499
728	499
729	500
730	501
731	502
732	503
733	503
734	503
735	504
736	504
737	504
738	504
739	504
740	504
741	504
742	505
743	505
744	505
745	506
746	507
747	507
748	507
749	507
750	507
751	507
752	507
753	507
754	507
755	508
756	508
757	509
758	510
759	510
760	511
761	511
762	510
763	510
764	510
765	511
766	511
767	511
768	511
769	511
770	512
771	512
772	512
773	513
774	513
775	514
776	515
777	515
778	515
779	515
780	515
781	515
782	516
783	517
784	517
785	518
786	518
787	519
788	519
789	519
790	519
791	519
792	519
793	519
794	520
795	520
796	520
797	520
798	520
799	521
800	521
801	521
802	521
803	521
804	522
805	522
806	523
807	523
808	523
809	523
810	523
811	524
812	524
813	524
814	524
815	524
816	524
817	524
818	525
819	525
820	526
821	526
822	527
823	528
824	528
825	529
826	529
827	529
828	529
829	529
830	529
831	528
832	529
833	529
834	529
835	530
836	531
837	531
838	531
839	531
840	531
841	531
842	531
843	532
844	532
845	533
846	534
847	534
848	535
849	535
850	536
851	536
852	537
853	537
854	538
855	539
856	539
857	539
858	540
859	540
860	540
861	540
862	541
863	541
864	541
865	542
866	542
867	542
868	542
869	542
870	541
871	542
872	542
873	542
874	542
875	542
876	541
877	542
878	541
879	541
880	541
881	541
882	540
883	540
884	540
885	540
886	540
887	540
888	540
889	540
890	540
891	540
892	540
893	540
894	539
895	539
896	539
897	538
898	538
899	537
900	536
901	535
902	534
903	533
904	532
905	531
906	529
907	528
908	527
909	525
910	523
911	521
912	519
913	516
914	514
915	512
916	511
917	510
918	508
919	506
920	504
921	502
922	500
923	498
924	496
925	495
926	493
927	491
928	489
929	488
930	487
931	486
932	484
933	483
934	482
935	481
936	480
937	480
938	480
939	479
940	478
941	476
942	476
943	476
944	475
945	475
946	473
947	473
948	473
949	472
950	472
951	472
952	472
953	472
954	472
955	471
956	471
957	471
958	471
959	470
960	470
961	469
962	470
963	470
964	470
965	471
966	471
967	472
968	472
969	473
970	474
971	474
972	474
973	475
974	476
975	477
976	478
977	479
978	480
979	480
980	480
981	480
982	480
983	481
984	482
985	482
986	483
987	483
988	484
989	484
990	484
991	484
992	484
993	484
994	484
995	485
996	486
997	486
998	487
999	487
1000	487
1001	486
1002	487
1003	487
1004	488
1005	488
1006	489
1007	490
1008	490
1009	490
1010	490
1011	489
1012	489
1013	489
1014	489
1015	490
1016	490
1017	491
1018	492
1019	492
1020	492
1021	492
1022	492
1023	494
1024	494
1025	495
1026	496
1027	495
1028	496
1029	497
1030	496
1031	497
1032	497
1033	498
1034	498
1035	499
1036	499
1037	500
1038	500
1039	500
1040	499
1041	500
1042	499
1043	499
1044	499
1045	499
1046	498
1047	498
1048	498
1049	498
1050	497
1051	497
1052	497
1053	497
1054	497
1055	497
1056	498
1057	498
1058	499
1059	499
1060	499
1061	499
1062	499
1063	500
1064	501
1065	501
1066	501
1067	501
1068	501
1069	501
1070	501
1071	501
1072	502
1073	502
1074	502
1075	503
1076	504
1077	504
1078	504
1079	505
1080	505
1081	505
1082	505
1083	505
1084	505
1085	506
1086	506
1087	507
1088	507
1089	507
1090	507
1091	506
1092	506
1093	507
1094	507
1095	508
1096	508
1097	508
1098	508
1099	508
1100	508
1101	508
1102	508
1103	509
1104	510
1105	510
1106	511
1107	511
1108	511
1109	510
1110	510
1111	509
1112	509
1113	509
1114	508
1115	509
1116	509
1117	509
1118	509
1119	509
1120	508
1121	508
1122	509
1123	509
1124	509
1125	509
1126	510
1127	510
1128	510
1129	510
1130	510
1131	509
1132	509
1133	509
1134	509
1135	509
1136	509
1137	509
1138	509
1139	509
1140	508
1141	508
1142	508
1143	509
1144	509
1145	509
1146	508
1147	508
1148	508
1149	507
1150	507
1151	506
1152	507
1153	507
1154	507
1155	508
1156	508
1157	509
1158	509
1159	510
1160	510
1161	510
1162	511
1163	511
1164	511
1165	511
1166	511
1167	511
1168	512
1169	512
1170	512
1171	512
1172	512
1173	512
1174	512
1175	512
1176	512
1177	512
1178	512
1179	512
1180	512
1181	512
1182	512
1183	512
1184	512
1185	512
1186	513
1187	513
1188	513
1189	513
1190	513
1191	513
1192	513
1193	513
1194	513
1195	513
1196	512
1197	512
1198	512
1199	512
1200	512
1201	512
1202	511
1203	511
1204	511
1205	511
1206	512
1207	512
1208	512
1209	512
1210	512
1211	512
1212	513
1213	513
1214	513
1215	513
1216	514
1217	514
1218	514
1219	514
1220	513
1221	512
1222	512
1223	511
1224	510
1225	510
1226	510
1227	511
1228	511
1229	511
1230	511
1231	511
1232	512
1233	511
1234	512
1235	513
1236	512
1237	513
1238	514
1239	515
1240	514
1241	515
1242	516
1243	516
1244	518
1245	519
1246	520
1247	520
1248	520
1249	521
1250	521
1251	520
1252	519
1253	519
1254	519
1255	520
1256	521
1257	521
1258	521
1259	522
1260	522
1261	522
1262	522
1263	523
1264	523
1265	524
1266	524
1267	525
1268	526
1269	527
1270	527
1271	528
1272	528
1273	529
1274	528
1275	528
1276	527
1277	527
1278	527
1279	527
1280	525
1281	524
1282	524
1283	522
1284	521
1285	522
1286	522
1287	522
1288	523
1289	522
1290	523
1291	522
1292	522
1293	522
1294	522
1295	521
1296	520
1297	519
1298	518
1299	518
1300	516
1301	515
1302	514
1303	513
1304	512
1305	512
1306	511
1307	510
1308	508
1309	507
1310	505
1311	504
1312	503
1313	503
1314	502
1315	502
1316	500
1317	500
1318	499
1319	498
1320	498
1321	497
1322	497
1323	497
1324	497
1325	497
1326	497
1327	498
1328	498
1329	498
1330	498
1331	497
1332	497
1333	497
1334	497
1335	497
1336	497
1337	497
1338	497
1339	498
1340	498
1341	498
1342	499
1343	499
1344	499
1345	500
1346	500
1347	500
1348	500
1349	499
1350	499
1351	499
1352	500
1353	500
1354	500
1355	500
1356	501
1357	501
1358	502
1359	502
1360	502
1361	502
1362	502
1363	502
1364	503
1365	504
1366	504
1367	503
1368	504
1369	504
1370	504
1371	504
1372	504
1373	504
1374	504
1375	504
1376	504
1377	504
1378	504
1379	504
1380	503
1381	503
1382	503
1383	503
1384	503
1385	504
1386	504
1387	504
1388	505
1389	504
1390	504
1391	504
1392	503
1393	503
1394	503
1395	502
1396	502
1397	501
1398	501
1399	503
1400	505
1401	508
1402	512
1403	516
1404	520
1405	524
1406	529
1407	535
1408	541
1409	548
1410	556
1411	567
1412	578
1413	590
1414	602
1415	613
1416	623
1417	633
1418	643
1419	652
1420	659
1421	666
1422	671
1423	674
1424	675
1425	675
1426	673
1427	668
1428	659
1429	647
1430	633
1431	618
1432	604
1433	589
1434	575
1435	560
1436	546
1437	532
1438	518
1439	504
1440	491
1441	477
1442	464
1443	453
1444	443
1445	434
1446	428
1447	423
1448	422
1449	422
1450	423
1451	425
1452	427
1453	429
1454	433
1455	437
1456	440
1457	444
1458	448
1459	452
1460	456
1461	460
1462	464
1463	467
1464	471
1465	473
1466	475
1467	476
1468	478
1469	480
1470	481
1471	483
1472	484
1473	485
1474	486
1475	487
1476	488
1477	488
1478	489
1479	489
1480	489
1481	490
1482	492
1483	492
1484	494
1485	494
1486	495
1487	495
1488	495
1489	495
1490	496
1491	496
1492	496
1493	497
1494	497
1495	498
1496	499
1497	499
1498	499
1499	499
1500	499
1501	499
1502	499
1503	499
1504	500
1505	500
1506	500
1507	501
1508	502
1509	502
1510	502
1511	503
1512	503
1513	503
1514	503
1515	504
1516	504
1517	504
1518	504
1519	504
1520	504
1521	505
1522	505
1523	505
1524	505
1525	505
1526	505
1527	506
1528	506
1529	506
1530	506
1531	507
1532	507
1533	508
1534	508
1535	510
1536	510
1537	509
1538	510
1539	510
1540	510
1541	510
1542	509
1543	509
1544	510
1545	510
1546	511
1547	511
1548	511
1549	511
1550	511
1551	511
1552	511
1553	511
1554	512
1555	512
1556	512
1557	513
1558	513
1559	512
1560	512
1561	512
1562	512
1563	512
1564	512
1565	512
1566	513
1567	514
1568	514
1569	514
1570	514
1571	514
1572	514
1573	515
1574	516
1575	516
1576	517
1577	518
1578	517
1579	517
1580	517
1581	518
1582	517
1583	518
1584	519
1585	519
1586	519
1587	520
1588	521
1589	522
1590	522
1591	522
1592	522
1593	523
1594	524
1595	524
1596	524
1597	524
1598	525
1599	525
1600	524
1601	524
1602	525
1603	526
1604	527
1605	527
1606	527
1607	527
1608	527
1609	527
1610	528
1611	528
1612	528
1613	529
1614	529
1615	529
1616	528
1617	529
1618	529
1619	530
1620	530
1621	529
1622	530
1623	530
1624	530
1625	530
1626	530
1627	530
1628	529
1629	529
1630	529
1631	529
1632	529
1633	529
1634	530
1635	529
1636	530
1637	530
1638	530
1639	530
1640	529
1641	529
1642	530
1643	531
1644	531
1645	530
1646	528
1647	528
1648	529
1649	529
1650	528
1651	528
1652	528
1653	528
1654	527
1655	526
1656	525
1657	524
1658	523
1659	522
1660	521
1661	520
1662	519
1663	518
1664	516
1665	515
1666	513
1667	511
1668	510
1669	508
1670	506
1671	505
1672	504
1673	502
1674	500
1675	498
1676	496
1677	495
1678	492
1679	490
1680	488
1681	487
1682	486
1683	484
1684	483
1685	481
1686	479
1687	479
1688	478
1689	476
1690	475
1691	473
1692	472
1693	472
1694	471
1695	470
1696	470
1697	470
1698	469
1699	469
1700	468
1701	467
1702	467
1703	467
1704	468
1705	468
1706	467
1707	468
1708	468
1709	468
1710	467
1711	467
1712	467
1713	467
1714	467
1715	467
1716	467
1717	467
1718	467
1719	467
1720	467
1721	466
1722	467
1723	467
1724	468
1725	468
1726	469
1727	470
1728	470
1729	471
1730	471
1731	471
1732	471
1733	471
1734	472
1735	472
1736	473
1737	473
1738	474
1739	475
1740	476
1741	476
1742	476
1743	476
1744	476
1745	476
1746	476
1747	476
1748	478
1749	478
1750	478
1751	478
1752	479
1753	480
1754	481
1755	481
1756	482
1757	483
1758	483
1759	484
1760	484
1761	484
1762	484
1763	485
1764	486
1765	487
1766	489
1767	490
1768	491
1769	491
1770	491
1771	490
1772	490
1773	491
1774	491
1775	491
1776	491
1777	492
1778	493
1779	494
1780	494
1781	494
1782	495
1783	495
1784	495
1785	495
1786	496
1787	495
1788	496
1789	497
1790	498
1791	497
1792	498
1793	497
1794	497
1795	498
1796	499
1797	498
1798	498
1799	499
1800	499
1801	499
1802	499
1803	500
1804	501
1805	502
1806	503
1807	503
1808	503
1809	504
1810	504
1811	504
1812	504
1813	504
1814	505
1815	505
1816	505
1817	505
1818	505
1819	506
1820	506
1821	506
1822	506
1823	506
1824	505
1825	506
1826	506
1827	507
1828	507
1829	507
1830	507
1831	507
1832	507
1833	507
1834	507
1835	508
1836	508
1837	510
1838	510
1839	511
1840	511
1841	510
1842	510
1843	510
1844	510
1845	510
1846	511
1847	510
1848	510
1849	510
1850	510
1851	511
1852	512
1853	511
1854	512
1855	512
1856	512
1857	511
1858	511
1859	511
1860	512
1861	513
1862	514
1863	514
1864	513
1865	513
1866	513
1867	513
1868	512
1869	512
1870	512
1871	512
1872	512
1873	511
1874	512
1875	512
1876	512
1877	512
1878	512
1879	512
1880	512
1881	511
1882	512
1883	511
1884	511
1885	512
1886	512
1887	513
1888	513
1889	513
1890	513
1891	512
1892	512
1893	512
1894	512
1895	514
1896	514
1897	514
1898	513
1899	514
1900	514
1901	513
1902	513
1903	513
1904	514
1905	514
1906	512
1907	512
1908	511
1909	512
1910	512
1911	511
1912	512
1913	512
1914	512
1915	512
1916	512
1917	512
1918	512
1919	512
1920	512
1921	513
1922	514
1923	514
1924	514
1925	515
1926	515
1927	515
1928	515
1929	516
1930	515
1931	514
1932	515
1933	515
1934	515
1935	515
1936	515
1937	515
1938	515
1939	515
1940	514
1941	513
1942	514
1943	513
1944	513
1945	513
1946	514
1947	513
1948	514
1949	513
1950	513
1951	514
1952	515
1953	514
1954	513
1955	513
1956	513
1957	513
1958	513
1959	512
1960	512
1961	512
1962	512
1963	513
1964	513
1965	512
1966	512
1967	513
1968	513
1969	514
1970	514
1971	514
1972	515
1973	514
1974	514
1975	515
1976	514
1977	515
1978	515
1979	515
1980	514
1981	514
1982	514
1983	513
1984	515
1985	515
1986	515
1987	516
1988	517
1989	516
1990	517
1991	517
1992	518
1993	519
1994	520
1995	520
1996	520
1997	521
1998	521
1999	521
2000	521
2001	521
2002	522
2003	522
2004	523
2005	524
2006	524
2007	524
2008	524
2009	525
2010	526
2011	526
2012	527
2013	528
2014	528
2015	527
2016	527
2017	527
2018	527
2019	527
2020	527
2021	528
2022	529
2023	530
2024	530
2025	531
2026	531
2027	531
2028	531
2029	532
2030	532
2031	533
2032	534
2033	535
2034	536
2035	536
2036	537
2037	538
2038	538
2039	539
2040	538
2041	536
2042	536
2043	534
2044	533
2045	532
2046	532
2047	532
2048	531
2049	531
2050	531
2051	531
2052	531
2053	531
2054	531
2055	532
2056	533
2057	533
2058	532
2059	531
2060	530
2061	528
2062	527
2063	527
2064	526
2065	525
2066	524
2067	524
2068	523
2069	523
2070	521
2071	520
2072	518
2073	518
2074	517
2075	516
2076	515
2077	513
2078	513
2079	513
2080	513
2081	512
2082	511
2083	510
2084	510
2085	510
2086	510
2087	510
2088	510
2089	509
2090	510
2091	510
2092	510
2093	510
2094	512
2095	513
2096	513
2097	512
2098	512
2099	512
2100	512
2101	512
2102	512
2103	511
2104	510
2105	510
2106	509
2107	510
2108	510
2109	509
2110	510
2111	509
2112	510
2113	509
2114	509
2115	509
2116	510
2117	510
2118	510
2119	510
2120	510
2121	510
2122	511
2123	511
2124	512
2125	511
2126	511
2127	511
2128	511
2129	511
2130	511
2131	511
2132	510
2133	510
2134	510
2135	511
2136	510
2137	511
2138	512
2139	512
2140	512
2141	511
2142	511
2143	511
2144	510
2145	511
2146	512
2147	511
2148	511
2149	511
2150	511
2151	510
2152	510
2153	510
2154	509
2155	509
2156	509
2157	510
2158	509
2159	509
2160	508
2161	508
2162	508
2163	509
2164	510
2165	512
2166	515
2167	517
2168	521
2169	526
2170	530
2171	534
2172	538
2173	544
2174	551
2175	560
2176	569
2177	580
2178	592
2179	603
2180	615
2181	624
2182	633
2183	643
2184	651
2185	660
2186	667
2187	672
2188	676
2189	677
2190	676
2191	673
2192	668
2193	660
2194	650
2195	637
2196	622
2197	608
2198	593
2199	582
2200	567
2201	552
2202	538
2203	525
2204	512
2205	500
2206	488
2207	476
2208	464
2209	454
2210	444
2211	437
2212	432
2213	430
2214	430
2215	430
2216	431
2217	433
2218	435
2219	438
2220	440
2221	443
2222	447
2223	452
2224	456
2225	462
2226	467
2227	471
2228	475
2229	478
2230	480
2231	483
2232	485
2233	486
2234	488
2235	491
2236	493
2237	495
2238	495
2239	496
2240	495
2241	496
2242	497
2243	497
2244	498
2245	499
2246	499
2247	500
2248	501
2249	502
2250	502
2251	504
2252	505
2253	507
2254	506
2255	506
2256	507
2257	508
2258	507
2259	507
2260	508
2261	508
2262	508
2263	507
2264	506
2265	507
2266	507
2267	508
2268	509
2269	510
2270	509
2271	510
2272	510
2273	511
2274	510
2275	511
2276	511
2277	511
2278	511
2279	512
2280	511
2281	510
2282	510
2283	510
2284	510
2285	510
2286	509
2287	510
2288	511
2289	512
2290	512
2291	512
2292	512
2293	512
2294	513
2295	514
2296	514
2297	514
2298	514
2299	515
2300	515
2301	516
2302	515
2303	515
2304	515
2305	517
2306	516
2307	517
2308	518
2309	517
2310	518
2311	518
2312	518
2313	518
2314	517
2315	518
2316	519
2317	519
2318	519
2319	520
2320	519
2321	520
2322	520
2323	520
2324	523
2325	523
2326	522
2327	523
2328	523
2329	524
2330	524
2331	524
2332	524
2333	524
2334	524
2335	525
2336	526
2337	527
2338	527
2339	527
2340	527
2341	527
2342	527
2343	528
2344	528
2345	528
2346	528
2347	528
2348	528
2349	528
2350	528
2351	527
2352	526
2353	527
2354	528
2355	528
2356	528
2357	528
2358	528
2359	529
2360	528
2361	529
2362	529
2363	529
2364	531
2365	533
2366	534
2367	533
2368	532
2369	532
2370	531
2371	532
2372	533
2373	534
2374	535
2375	536
2376	536
2377	536
2378	536
2379	536
2380	536
2381	536
2382	536
2383	536
2384	536
2385	537
2386	539
2387	538
2388	537
2389	537
2390	536
2391	536
2392	537
2393	538
2394	537
2395	536
2396	537
2397	538
2398	539
2399	539
2400	539
2401	538
2402	538
2403	538
2404	538
2405	537
2406	537
2407	538
2408	536
2409	537
2410	537
2411	537
2412	537
2413	537
2414	539
2415	539
2416	538
2417	537
2418	536
2419	535
2420	534
2421	534
2422	532
2423	531
2424	531
2425	529
2426	527
2427	525
2428	526
2429	524
2430	521
2431	519
2432	516
2433	515
2434	514
2435	512
2436	510
2437	509
2438	508
2439	507
2440	505
2441	504
2442	501
2443	499
2444	497
2445	496
2446	494
2447	492
2448	491
2449	489
2450	488
2451	487
2452	487
2453	486
2454	485
2455	483
2456	483
2457	483
2458	480
2459	479
2460	479
2461	477
2462	477
2463	477
2464	475
2465	475
2466	475
2467	476
2468	476
2469	475
2470	474
2471	472
2472	472
2473	471
2474	472
2475	472
2476	473
2477	474
2478	474
2479	473
2480	473
2481	474
2482	474
2483	474
2484	474
2485	474
2486	473
2487	474
2488	475
2489	475
2490	475
2491	476
2492	477
2493	477
2494	477
2495	477
2496	478
2497	479
2498	480
2499	480
2500	478
2501	478
2502	480
2503	480
2504	481
2505	481
2506	482
2507	483
2508	482
2509	481
2510	481
2511	481
2512	482
2513	482
2514	483
2515	483
2516	484
2517	483
2518	483
2519	484
2520	484
2521	484
2522	483
2523	484
2524	486
2525	487
2526	486
2527	486
2528	487
2529	487
2530	487
2531	487
2532	488
2533	487
2534	488
2535	489
2536	489
2537	488
2538	488
2539	488
2540	489
2541	489
2542	489
2543	489
2544	491
2545	491
2546	491
2547	490
2548	492
2549	493
2550	494
2551	494
2552	495
2553	495
2554	496
2555	496
2556	496
2557	496
2558	497
2559	497
2560	497
2561	496
2562	496
2563	498
2564	499
2565	499
2566	499
2567	500
2568	502
2569	501
2570	500
2571	500
2572	500
2573	501
2574	501
2575	501
2576	500
2577	502
2578	502
2579	502
2580	502
2581	503
2582	503
2583	502
2584	502
2585	503
2586	504
2587	504
2588	504
2589	506
2590	507
2591	507
2592	508
2593	508
2594	508
2595	508
2596	508
2597	508
2598	509
2599	508
2600	508
2601	508
2602	508
2603	508
2604	509
2605	509
2606	510
2607	511
2608	511
2609	511
2610	511
2611	508
2612	508
2613	507
2614	508
2615	508
2616	508
2617	508
2618	508
2619	507
2620	506
2621	506
2622	505
2623	504
2624	504
2625	504
2626	505
2627	505
2628	504
2629	504
2630	505
2631	504
2632	504
2633	504
2634	504
2635	504
2636	504
2637	504
2638	505
2639	505
2640	505
2641	504
2642	504
2643	505
2644	505
2645	505
2646	505
2647	505
2648	504
2649	504
2650	504
2651	504
2652	504
2653	505
2654	506
2655	505
2656	506
2657	506
2658	507
2659	507
2660	507
2661	507
2662	507
2663	508
2664	507
2665	507
2666	507
2667	507
2668	508
2669	508
2670	509
2671	509
2672	510
2673	510
2674	510
2675	510
2676	510
2677	510
2678	510
2679	510
2680	509
2681	509
2682	508
2683	509
2684	510
2685	510
2686	511
2687	511
2688	512
2689	513
2690	513
2691	515
2692	515
2693	514
2694	515
2695	515
2696	516
2697	516
2698	516
2699	516
2700	516
2701	516
2702	516
2703	517
2704	517
2705	516
2706	517
2707	516
2708	515
2709	515
2710	514
2711	514
2712	515
2713	515
2714	515
2715	515
2716	515
2717	514
2718	514
2719	515
2720	515
2721	515
2722	515
2723	515
2724	514
2725	514
2726	515
2727	515
2728	514
2729	514
2730	513
2731	514
2732	516
2733	516
2734	516
2735	516
2736	516
2737	515
2738	515
2739	514
2740	515
2741	515
2742	515
2743	516
2744	515
2745	516
2746	517
2747	518
2748	517
2749	517
2750	517
2751	517
2752	519
2753	518
2754	518
2755	518
2756	517
2757	517
2758	517
2759	517
2760	517
2761	518
2762	518
2763	518
2764	519
2765	519
2766	520
2767	521
2768	521
2769	522
2770	521
2771	520
2772	521
2773	521
2774	522
2775	522
2776	524
2777	525
2778	525
2779	526
2780	526
2781	526
2782	525
2783	525
2784	526
2785	528
2786	529
2787	529
2788	531
2789	532
2790	533
2791	534
2792	534
2793	532
2794	532
2795	532
2796	531
2797	531
2798	530
2799	529
2800	527
2801	527
2802	527
2803	525
2804	526
2805	527
2806	527
2807	528
2808	528
2809	528
2810	528
2811	527
2812	527
2813	527
2814	526
2815	526
2816	525
2817	524
2818	525
2819	524
2820	523
2821	522
2822	523
2823	521
2824	520
2825	518
2826	517
2827	516
2828	515
2829	513
2830	513
2831	512
2832	511
2833	511
2834	511
2835	510
2836	511
2837	511
2838	511
2839	510
2840	509
2841	510
2842	512
2843	511
2844	512
2845	511
2846	510
2847	510
2848	511
2849	512
2850	511
2851	511
2852	511
2853	512
2854	512
2855	512
2856	512
2857	513
2858	512
2859	513
2860	513
2861	513
2862	513
2863	514
2864	514
2865	514
2866	513
2867	513
2868	512
2869	511
2870	512
2871	512
2872	512
2873	511
2874	511
2875	511
2876	512
2877	511
2878	511
2879	510
2880	509
2881	509
2882	509
2883	509
2884	509
2885	510
2886	511
2887	511
2888	511
2889	510
2890	508
2891	508
2892	509
2893	509
2894	511
2895	512
2896	511
2897	510
2898	510
2899	510
2900	511
2901	511
2902	509
2903	509
2904	509
2905	508
2906	508
2907	508
2908	508
2909	508
2910	509
2911	509
2912	509
2913	510
2914	509
2915	508
2916	509
2917	510
2918	511
2919	512
2920	516
2921	520
2922	524
2923	527
2924	531
2925	536
2926	541
2927	546
2928	553
2929	561
2930	571
2931	580
2932	591
2933	603
2934	612
2935	621
2936	629
2937	637
2938	644
2939	652
2940	658
2941	662
2942	664
2943	665
2944	666
2945	664
2946	657
2947	647
2948	636
2949	622
2950	607
2951	594
2952	582
2953	568
2954	554
2955	541
2956	527
2957	516
2958	506
2959	495
2960	484
2961	472
2962	463
2963	453
2964	444
2965	437
2966	432
2967	430
2968	430
2969	428
2970	428
2971	428
2972	432
2973	435
2974	438
2975	442
2976	445
2977	449
2978	453
2979	457
2980	461
2981	465
2982	468
2983	472
2984	475
2985	476
2986	479
2987	481
2988	483
2989	485
2990	487
2991	489
2992	492
2993	493
2994	493
2995	494
2996	495
2997	495
2998	497
2999	497
